"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2001","Terajoules","4939",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2000","Terajoules","4060",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","23865",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","22944",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","22567",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","22799",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","21897",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","21687",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","20934",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","18464",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2010","Terajoules","12661",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2009","Terajoules","12566",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2008","Terajoules","12309",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2007","Terajoules","12307",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2006","Terajoules","11763",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2005","Terajoules","11046",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2004","Terajoules","10633",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2003","Terajoules","9670",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2002","Terajoules","8330",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2001","Terajoules","7075",""
"Turkey","Direct use of solar thermal heat - Consumption by other","2000","Terajoules","6907",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2018","Terajoules","23865",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2017","Terajoules","22944",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2016","Terajoules","22567",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2015","Terajoules","22799",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2014","Terajoules","21897",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2013","Terajoules","21687",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2012","Terajoules","20934",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2011","Terajoules","18464",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2010","Terajoules","12661",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2009","Terajoules","12566",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2008","Terajoules","12309",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2007","Terajoules","12307",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2006","Terajoules","11763",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2005","Terajoules","11046",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2004","Terajoules","10633",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2003","Terajoules","9670",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2002","Terajoules","8330",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2001","Terajoules","7075",""
"Turkey","Direct use of solar thermal heat - Consumption by households","2000","Terajoules","6907",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2018","Terajoules","2208",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2017","Terajoules","2179",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2016","Terajoules","2145",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2015","Terajoules","2122",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2014","Terajoules","2075",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2013","Terajoules","2005",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2012","Terajoules","1921",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2011","Terajoules","1799",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2010","Terajoules","1591",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2009","Terajoules","1389",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2008","Terajoules","1237",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2007","Terajoules","1879",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2006","Terajoules","1519",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2005","Terajoules","1229",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2004","Terajoules","1028",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2003","Terajoules","827",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2002","Terajoules","673",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2001","Terajoules","554",""
"United Kingdom","Direct use of solar thermal heat - Final energy consumption","2000","Terajoules","469",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","2208",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","2179",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","2145",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","2122",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","2075",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","2005",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","1921",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","1799",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2010","Terajoules","1591",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2009","Terajoules","1389",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2008","Terajoules","1237",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2007","Terajoules","1879",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2006","Terajoules","1519",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2005","Terajoules","1229",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2004","Terajoules","1028",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2003","Terajoules","827",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2002","Terajoules","673",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2001","Terajoules","554",""
"United Kingdom","Direct use of solar thermal heat - Consumption by other","2000","Terajoules","469",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2018","Terajoules","2208",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2017","Terajoules","2179",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2016","Terajoules","2145",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2015","Terajoules","2122",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2014","Terajoules","2075",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2013","Terajoules","2005",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2012","Terajoules","1921",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2011","Terajoules","1799",""
"United Kingdom","Direct use of solar thermal heat - Consumption by households","2010","Terajoules","1591",""
"United Kingdom","Direct use of solar thermal heat - Consumption not elsewhere specified (other)","2009","Terajoules","1389",""
"United Kingdom","Direct use of solar thermal heat - Consumption not elsewhere specified (other)","2008","Terajoules","1237",""
